filename,variety,actual_class,predicted_class,probability,gradcam_path
OS (9)_aug9.jpg,Assamica,matured,Tender,0.01268699485808611,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_matured\OS (9)_aug9.jpg
TTB (1)_aug10.jpg,Assamica,tender,Tender,0.04877203702926636,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug10.jpg
TTB (1)_aug13.jpg,Assamica,tender,Tender,0.050442084670066833,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug13.jpg
TTB (1)_aug25.jpg,Assamica,tender,Tender,0.0475846529006958,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug25.jpg
TTB (1)_aug33.jpg,Assamica,tender,Tender,0.021581659093499184,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug33.jpg
TTB (1)_aug43.jpg,Assamica,tender,Tender,0.04805015027523041,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug43.jpg
TTB (1)_aug50.jpg,Assamica,tender,Tender,0.1911105215549469,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (1)_aug50.jpg
TTB (2).jpg,Assamica,tender,Tender,0.05887582525610924,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2).jpg
TTB (2)_aug2.jpg,Assamica,tender,Tender,0.03061644919216633,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug2.jpg
TTB (2)_aug33.jpg,Assamica,tender,Tender,0.0437028668820858,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug33.jpg
TTB (2)_aug35.jpg,Assamica,tender,Tender,0.06799671053886414,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug35.jpg
TTB (2)_aug49.jpg,Assamica,tender,Tender,0.05093671754002571,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug49.jpg
TTB (2)_aug6.jpg,Assamica,tender,Tender,0.04247142747044563,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug6.jpg
TTB (2)_aug8.jpg,Assamica,tender,Tender,0.06563016772270203,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (2)_aug8.jpg
TTB (3)_aug15.jpg,Assamica,tender,Tender,0.043295685201883316,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug15.jpg
TTB (3)_aug2.jpg,Assamica,tender,Tender,0.10569605976343155,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug2.jpg
TTB (3)_aug41.jpg,Assamica,tender,Tender,0.08799371123313904,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug41.jpg
TTB (3)_aug45.jpg,Assamica,tender,Tender,0.0585670992732048,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug45.jpg
TTB (3)_aug51.jpg,Assamica,tender,Tender,0.0390714630484581,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug51.jpg
TTB (3)_aug7.jpg,Assamica,tender,Tender,0.0285211019217968,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (3)_aug7.jpg
TTB (4)_aug27.jpg,Assamica,tender,Tender,0.01661309227347374,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (4)_aug27.jpg
TTB (4)_aug4.jpg,Assamica,tender,Tender,0.04433778300881386,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (4)_aug4.jpg
TTB (4)_aug42.jpg,Assamica,tender,Tender,0.10533569008111954,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (4)_aug42.jpg
TTB (5).jpg,Assamica,tender,Tender,0.2266882061958313,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5).jpg
TTB (5)_aug35.jpg,Assamica,tender,Tender,0.10947135835886002,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5)_aug35.jpg
TTB (5)_aug49.jpg,Assamica,tender,Tender,0.217018723487854,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5)_aug49.jpg
TTB (5)_aug59.jpg,Assamica,tender,Tender,0.38170963525772095,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5)_aug59.jpg
TTB (5)_aug6.jpg,Assamica,tender,Tender,0.19065719842910767,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5)_aug6.jpg
TTB (5)_aug61.jpg,Assamica,tender,Tender,0.2016610950231552,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (5)_aug61.jpg
TTB (6)_aug2.jpg,Assamica,tender,Tender,0.1402435451745987,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (6)_aug2.jpg
TTB (6)_aug28.jpg,Assamica,tender,Tender,0.09763220697641373,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (6)_aug28.jpg
TTB (6)_aug48.jpg,Assamica,tender,Tender,0.20053572952747345,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (6)_aug48.jpg
TTB (6)_aug9.jpg,Assamica,tender,Tender,0.22130024433135986,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTB (6)_aug9.jpg
TTTB (1).jpg,Assamica,tender,Tender,0.008881325833499432,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1).jpg
TTTB (1)_aug13.jpg,Assamica,tender,Tender,0.016442956402897835,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug13.jpg
TTTB (1)_aug2.jpg,Assamica,tender,Tender,0.036516059190034866,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug2.jpg
TTTB (1)_aug33.jpg,Assamica,tender,Tender,0.018477344885468483,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug33.jpg
TTTB (1)_aug45.jpg,Assamica,tender,Tender,0.018431300297379494,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug45.jpg
TTTB (1)_aug51.jpg,Assamica,tender,Tender,0.01608574204146862,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug51.jpg
TTTB (1)_aug52.jpg,Assamica,tender,Tender,0.017967715859413147,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug52.jpg
TTTB (1)_aug56.jpg,Assamica,tender,Tender,0.02736828103661537,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug56.jpg
TTTB (1)_aug8.jpg,Assamica,tender,Tender,0.027913840487599373,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (1)_aug8.jpg
TTTB (10)_aug14.jpg,Assamica,tender,Tender,0.03525839000940323,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug14.jpg
TTTB (10)_aug17.jpg,Assamica,tender,Tender,0.11126373708248138,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug17.jpg
TTTB (10)_aug2.jpg,Assamica,tender,Tender,0.027554089203476906,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug2.jpg
TTTB (10)_aug27.jpg,Assamica,tender,Tender,0.031906094402074814,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug27.jpg
TTTB (10)_aug4.jpg,Assamica,tender,Tender,0.02301843836903572,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug4.jpg
TTTB (10)_aug40.jpg,Assamica,tender,Tender,0.0286587905138731,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug40.jpg
TTTB (10)_aug45.jpg,Assamica,tender,Tender,0.03181401267647743,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (10)_aug45.jpg
TTTB (11)_aug15.jpg,Assamica,tender,Tender,0.05838910862803459,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (11)_aug15.jpg
TTTB (11)_aug47.jpg,Assamica,tender,Tender,0.05869114771485329,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (11)_aug47.jpg
TTTB (11)_aug6.jpg,Assamica,tender,Tender,0.08586746454238892,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (11)_aug6.jpg
TTTB (11)_aug62.jpg,Assamica,tender,Tender,0.06428208202123642,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (11)_aug62.jpg
TTTB (11)_aug9.jpg,Assamica,tender,Tender,0.0910298302769661,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (11)_aug9.jpg
TTTB (12).jpg,Assamica,tender,Tender,0.11949239671230316,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12).jpg
TTTB (12)_aug14.jpg,Assamica,tender,Tender,0.08755427598953247,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug14.jpg
TTTB (12)_aug21.jpg,Assamica,tender,Tender,0.1308784782886505,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug21.jpg
TTTB (12)_aug25.jpg,Assamica,tender,Tender,0.08810535818338394,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug25.jpg
TTTB (12)_aug27.jpg,Assamica,tender,Tender,0.06888202577829361,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug27.jpg
TTTB (12)_aug3.jpg,Assamica,tender,Tender,0.04803840443491936,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug3.jpg
TTTB (12)_aug30.jpg,Assamica,tender,Tender,0.04960540682077408,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug30.jpg
TTTB (12)_aug32.jpg,Assamica,tender,Tender,0.0727129653096199,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug32.jpg
TTTB (12)_aug5.jpg,Assamica,tender,Tender,0.07217144221067429,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug5.jpg
TTTB (12)_aug58.jpg,Assamica,tender,Tender,0.0997249111533165,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (12)_aug58.jpg
TTTB (13).jpg,Assamica,tender,Tender,0.0717807188630104,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13).jpg
TTTB (13)_aug14.jpg,Assamica,tender,Tender,0.08700617402791977,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug14.jpg
TTTB (13)_aug2.jpg,Assamica,tender,Tender,0.06619629263877869,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug2.jpg
TTTB (13)_aug3.jpg,Assamica,tender,Tender,0.029518134891986847,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug3.jpg
TTTB (13)_aug38.jpg,Assamica,tender,Tender,0.022174103185534477,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug38.jpg
TTTB (13)_aug48.jpg,Assamica,tender,Tender,0.03591383993625641,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug48.jpg
TTTB (13)_aug49.jpg,Assamica,tender,Tender,0.08463071286678314,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug49.jpg
TTTB (13)_aug54.jpg,Assamica,tender,Tender,0.13475434482097626,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug54.jpg
TTTB (13)_aug6.jpg,Assamica,tender,Tender,0.06442970782518387,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (13)_aug6.jpg
TTTB (2)_aug1.jpg,Assamica,tender,Tender,0.2974817156791687,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (2)_aug1.jpg
TTTB (2)_aug12.jpg,Assamica,tender,Tender,0.07290449738502502,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (2)_aug12.jpg
TTTB (2)_aug26.jpg,Assamica,tender,Tender,0.24294725060462952,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (2)_aug26.jpg
TTTB (2)_aug35.jpg,Assamica,tender,Tender,0.10072507709264755,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (2)_aug35.jpg
TTTB (2)_aug58.jpg,Assamica,tender,Tender,0.20466476678848267,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (2)_aug58.jpg
TTTB (3)_aug10.jpg,Assamica,tender,Tender,0.5081532001495361,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug10.jpg
TTTB (3)_aug13.jpg,Assamica,tender,Tender,0.28416261076927185,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug13.jpg
TTTB (3)_aug15.jpg,Assamica,tender,Tender,0.11613775789737701,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug15.jpg
TTTB (3)_aug18.jpg,Assamica,tender,Tender,0.3221273422241211,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug18.jpg
TTTB (3)_aug4.jpg,Assamica,tender,Tender,0.1116257756948471,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug4.jpg
TTTB (3)_aug44.jpg,Assamica,tender,Tender,0.24272315204143524,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug44.jpg
TTTB (3)_aug6.jpg,Assamica,tender,Tender,0.2551983892917633,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug6.jpg
TTTB (3)_aug8.jpg,Assamica,tender,Tender,0.16105109453201294,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (3)_aug8.jpg
TTTB (4)_aug12.jpg,Assamica,tender,Tender,0.02729971520602703,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug12.jpg
TTTB (4)_aug19.jpg,Assamica,tender,Tender,0.060203924775123596,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug19.jpg
TTTB (4)_aug28.jpg,Assamica,tender,Tender,0.16678030788898468,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug28.jpg
TTTB (4)_aug44.jpg,Assamica,tender,Tender,0.0811195820569992,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug44.jpg
TTTB (4)_aug47.jpg,Assamica,tender,Tender,0.08975639194250107,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug47.jpg
TTTB (4)_aug49.jpg,Assamica,tender,Tender,0.0852859690785408,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug49.jpg
TTTB (4)_aug53.jpg,Assamica,tender,Tender,0.22890937328338623,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug53.jpg
TTTB (4)_aug54.jpg,Assamica,tender,Tender,0.0295381098985672,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (4)_aug54.jpg
TTTB (5)_aug19.jpg,Assamica,tender,Tender,0.01641109585762024,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (5)_aug19.jpg
TTTB (5)_aug43.jpg,Assamica,tender,Tender,0.16960978507995605,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (5)_aug43.jpg
TTTB (5)_aug50.jpg,Assamica,tender,Tender,0.05671379342675209,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (5)_aug50.jpg
TTTB (5)_aug56.jpg,Assamica,tender,Tender,0.01341221947222948,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (5)_aug56.jpg
TTTB (5)_aug62.jpg,Assamica,tender,Tender,0.23331254720687866,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (5)_aug62.jpg
TTTB (6)_aug25.jpg,Assamica,tender,Tender,0.05904112011194229,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (6)_aug25.jpg
TTTB (6)_aug26.jpg,Assamica,tender,Tender,0.03355688229203224,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (6)_aug26.jpg
TTTB (6)_aug48.jpg,Assamica,tender,Tender,0.07925285398960114,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (6)_aug48.jpg
TTTB (6)_aug59.jpg,Assamica,tender,Tender,0.03632491081953049,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (6)_aug59.jpg
TTTB (7).jpg,Assamica,tender,Tender,0.3722881078720093,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7).jpg
TTTB (7)_aug14.jpg,Assamica,tender,Tender,0.14702236652374268,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug14.jpg
TTTB (7)_aug2.jpg,Assamica,tender,Tender,0.02587253227829933,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug2.jpg
TTTB (7)_aug20.jpg,Assamica,tender,Tender,0.06454066932201385,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug20.jpg
TTTB (7)_aug4.jpg,Assamica,tender,Tender,0.11202161759138107,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug4.jpg
TTTB (7)_aug53.jpg,Assamica,tender,Tender,0.04634362831711769,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug53.jpg
TTTB (7)_aug6.jpg,Assamica,tender,Tender,0.0343388170003891,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug6.jpg
TTTB (7)_aug62.jpg,Assamica,tender,Tender,0.028539378196001053,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug62.jpg
TTTB (7)_aug63.jpg,Assamica,tender,Tender,0.0538107268512249,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (7)_aug63.jpg
TTTB (8)_aug10.jpg,Assamica,tender,Tender,0.02593752183020115,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (8)_aug10.jpg
TTTB (8)_aug16.jpg,Assamica,tender,Tender,0.01969713717699051,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (8)_aug16.jpg
TTTB (8)_aug36.jpg,Assamica,tender,Tender,0.016941679641604424,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (8)_aug36.jpg
TTTB (8)_aug47.jpg,Assamica,tender,Tender,0.09613777697086334,C:/Users/HP/Desktop/Tea/iTeaGrow---Research-Project/MobileNetV3-Tea-Maturity/gradcam_outputs_final\Assamica_tender\TTTB (8)_aug47.jpg
